file,line,startCol,endCol,type,value,score
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,12,48,62,IPV4,192.168.248.29,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,13,0,128,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""WARN"",""service"":""billing"",""msg"":""token refreshed"",""user"":""jimmy55"",""trace"":""BaH7ZIRU8VVQ""}",4.901432598418183
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,15,44,59,IPV4,192.168.212.105,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,16,44,58,IPV4,172.29.113.208,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,18,48,62,IPV4,172.29.104.159,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,19,44,58,IPV4,172.26.193.146,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,21,53,68,IPV4,192.168.219.115,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,22,0,134,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""DEBUG"",""service"":""billing"",""msg"":""request completed"",""user"":""nicholas37"",""trace"":""pEN2XeDA4OKm""}",4.879621273951064
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,24,0,13,IPV4,175.195.48.59,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,24,91,191,HIGH_ENTROPY,"""Mozilla/5.0 (Windows NT 11.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/14.0.879.0 Safari/536.2""",5.207208660547247
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000002.txt,26,43,55,IPV4,10.192.40.59,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,1,0,125,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""INFO"",""service"":""notify"",""msg"":""db slow query"",""user"":""nmiller"",""trace"":""HTxe6Khd1J5G""}",4.901571989168574
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,2,0,134,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""DEBUG"",""service"":""orders"",""msg"":""user session created"",""user"":""lauren11"",""trace"":""ChRnTLFf5GCZ""}",4.752719018570828
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,3,0,132,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""ERROR"",""service"":""search"",""msg"":""user session created"",""user"":""eric26"",""trace"":""dJDRZtUbzq0a""}",4.686715119779797
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,4,0,14,IPV4,38.209.186.247,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,4,86,189,HIGH_ENTROPY,"""Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/51.0.876.0 Safari/531.1""",5.133787756025566
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,5,0,14,IPV4,37.107.183.131,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,5,86,221,HIGH_ENTROPY,"""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2 rv:2.0; dv-MV) AppleWebKit/532.37.5 (KHTML, like Gecko) Version/5.0 Safari/532.37.5""",5.2027625021613755
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,6,0,126,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""ERROR"",""service"":""orders"",""msg"":""db slow query"",""user"":""xpatton"",""trace"":""C366yyfR9Q3I""}",4.8785281138870955
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,7,53,67,IPV4,172.31.221.157,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,8,0,134,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""DEBUG"",""service"":""billing"",""msg"":""request completed"",""user"":""rushmartin"",""trace"":""tDRUIBIy0opD""}",4.821451694645436
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,9,43,58,IPV4,192.168.168.185,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,11,0,14,IPV4,57.124.193.222,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,11,96,161,HIGH_ENTROPY,"""Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1)""",4.91596555209163
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,13,48,60,IPV4,10.102.76.49,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,14,46,60,IPV4,192.168.107.87,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,15,0,135,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""ERROR"",""service"":""orders"",""msg"":""retrying upstream"",""user"":""fuenteslaura"",""trace"":""dJ8L4V6lORBJ""}",4.74709346188617
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,16,43,56,IPV4,172.20.116.39,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,18,0,125,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""WARN"",""service"":""auth"",""msg"":""db slow query"",""user"":""ystephens"",""trace"":""6dJA9AJHiypq""}",4.834913284885217
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,19,0,12,IPV4,194.87.5.129,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,19,93,227,HIGH_ENTROPY,"""Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/62.0.886.0 Mobile/52U909 Safari/532.2""",5.074677996668352
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,20,0,132,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""INFO"",""service"":""orders"",""msg"":""db slow query"",""user"":""michaeljohnson"",""trace"":""RMMc3emZWLUQ""}",4.920955154162707
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,22,0,14,IPV4,53.244.205.244,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,22,92,158,HIGH_ENTROPY,"""Opera/8.66.(X11; Linux i686; sa-IN) Presto/2.9.171 Version/11.00""",4.7640381577824265
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,23,0,125,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""WARN"",""service"":""orders"",""msg"":""db slow query"",""user"":""tflores"",""trace"":""DIPwtqxG4FDg""}",4.801779609284606
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,25,0,138,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""INFO"",""service"":""orders"",""msg"":""user session created"",""user"":""zacharyarnold"",""trace"":""7LLUAsjmvoyK""}",4.763668951372176
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,28,0,128,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""INFO"",""service"":""notify"",""msg"":""request completed"",""user"":""tprice"",""trace"":""12e80QdWaAi1""}",4.721390554999302
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,29,0,14,IPV4,100.35.160.205,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,29,91,212,HIGH_ENTROPY,"""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/38.0.875.0 Safari/535.0""",5.150323668802643
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,30,0,14,IPV4,210.182.73.195,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,30,100,170,HIGH_ENTROPY,"""Mozilla/5.0 (Android 3.2.3; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0""",4.694945474174851
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,30,185,373,HIGH_ENTROPY,'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJIVlhnZ1RpWlBLIiwiaWF0IjoxNzU3MjY3ODUyLCJleHAiOjE3NTcyNzE0NTIsInNjb3BlIjoicmVhZDphbGwifQ.7h9edO1MVNbXcA7j15F0D17tSp6gJPuwNFOMfmHlJLs',5.585937672296995
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,30,193,372,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJIVlhnZ1RpWlBLIiwiaWF0IjoxNzU3MjY3ODUyLCJleHAiOjE3NTcyNzE0NTIsInNjb3BlIjoicmVhZDphbGwifQ.7h9edO1MVNbXcA7j15F0D17tSp6gJPuwNFOMfmHlJLs,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,31,0,13,IPV4,156.104.17.39,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000009.txt,31,92,153,HIGH_ENTROPY,"""Opera/9.14.(Windows 98; sq-AL) Presto/2.9.185 Version/10.00""",4.80132991150418
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,2,0,13,IPV4,37.15.125.108,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,2,90,158,HIGH_ENTROPY,"""Opera/9.96.(X11; Linux x86_64; ca-ES) Presto/2.9.161 Version/11.00""",4.85586569475248
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,4,0,135,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""DEBUG"",""service"":""notify"",""msg"":""retrying upstream"",""user"":""timothybooth"",""trace"":""QEHyu9lD6IvI""}",4.8746120342101715
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,5,49,63,IPV4,172.16.125.157,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,6,52,64,IPV4,10.245.53.29,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,7,0,126,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""ERROR"",""service"":""orders"",""msg"":""db slow query"",""user"":""jherman"",""trace"":""wJ77YUrshKRI""}",4.811810876136565
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,9,0,13,IPV4,63.211.100.35,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,9,85,151,HIGH_ENTROPY,"""Opera/9.50.(Windows NT 10.0; om-KE) Presto/2.9.189 Version/10.00""",4.75411358153919
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,10,0,129,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""WARN"",""service"":""notify"",""msg"":""token refreshed"",""user"":""owilliams"",""trace"":""rigNVLppdQ5H""}",4.842530554413957
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,11,0,128,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""INFO"",""service"":""billing"",""msg"":""db slow query"",""user"":""allentran"",""trace"":""vTEgRXia9J7k""}",4.835556008531234
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,13,0,13,IPV4,143.186.10.96,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,13,93,161,HIGH_ENTROPY,"""Opera/9.68.(X11; Linux x86_64; hu-HU) Presto/2.9.190 Version/12.00""",4.914689224164245
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,15,52,65,IPV4,192.168.30.18,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,16,0,13,IPV4,160.198.183.7,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,16,91,227,HIGH_ENTROPY,"""Mozilla/5.0 (iPad; CPU iPad OS 17_4_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/31.0.802.0 Mobile/31Q203 Safari/534.0""",5.0729884629669115
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,18,46,59,IPV4,10.129.60.245,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,19,0,129,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""INFO"",""service"":""orders"",""msg"":""retrying upstream"",""user"":""susan79"",""trace"":""KRWmlN2O5z0B""}",4.753881398730392
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,20,0,14,IPV4,115.157.28.127,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,20,101,166,HIGH_ENTROPY,"""Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0)""",4.831199782794292
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,22,44,59,IPV4,192.168.255.237,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,23,0,11,IPV4,1.48.211.68,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,23,96,209,HIGH_ENTROPY,"""Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.15.2 (KHTML, like Gecko) Version/5.0.3 Safari/531.15.2""",5.051874836770337
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,24,0,13,IPV4,47.99.229.125,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,24,94,228,HIGH_ENTROPY,"""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_1 rv:5.0; xh-ZA) AppleWebKit/534.44.5 (KHTML, like Gecko) Version/5.0 Safari/534.44.5""",5.172224363135365
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,25,46,60,IPV4,10.230.174.131,2.0
/Users/vamsisaripudi/Documents/1MTSU/SEM3/Parallel Processing Concepts/Final Project/Codebase/CSCI_6330_Final_Project/data-corpus/test-corpus/log_000008.txt,26,0,125,HIGH_ENTROPY,"{""ts"":""2025-09-07T18:24:48Z"",""level"":""DEBUG"",""service"":""search"",""msg"":""cache miss"",""user"":""rreynolds"",""trace"":""DVMxASJ6EWIZ""}",4.835248036724947
